id;country;iso3;latitude;longitude;centroid;role;displacement_type;qualifier;figure;displacement_date;displacement_start_date;displacement_end_date;year;event_id;event_name;event_start_date;event_end_date;category;subcategory;type;subtype;old_id;sources;source_url;locations_name;latitude1;longitude1;locations_accuracy;locations_type;displacement_occurred;created_at;description;link;combined_type
142791;Sudan;SDN;1.212.268;2.334.705;[12.12268, 23.34705];Recommended figure;Conflict;total;1815;06/03/2024;29/02/2024;06/03/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Central Darfur, Sudan;1.212.268;2.334.705;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:36.140891Z;Sudan: 1,815 displacements, 29 February - 06 March. Ongoing conflict resulted in a total of 1815 people being displaced from Central Darfur between 29 February and 06 March, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142798;Sudan;SDN;1.175.228;28.204.599;[11.75228, 28.204599];Recommended figure;Conflict;total;300;06/03/2024;29/02/2024;06/03/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Kurdufan, Sudan;1.175.228;28.204.599;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:36.384008Z;Sudan: 300 displacements, 29 February - 06 March. Ongoing conflict resulted in a total of 300 people being displaced from West Kurdufan between 29 February and 06 March, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142790;Sudan;SDN;1.466.715;33.222.359;[14.66715, 33.222359];Recommended figure;Conflict;total;53163;06/03/2024;29/02/2024;06/03/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Al Jazirah, Sudan;1.466.715;33.222.359;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:36.104860Z;Sudan: 53,163 displacements, 29 February - 06 March. Ongoing conflict resulted in a total of 53163 people being displaced from Al Jazirah between 29 February and 06 March, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142780;Sudan;SDN;1.212.268;2.334.705;[12.12268, 23.34705];Recommended figure;Conflict;total;1737;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Central Darfur, Sudan;1.212.268;2.334.705;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.644039Z;Sudan: 1,737 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 1737 people being displaced from Central Darfur between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142784;Sudan;SDN;13.0;33.5;[13, 33.5];Recommended figure;Conflict;total;134;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Sennar State, Sudan;13; 33.5;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:35.858348Z;Sudan: 134 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 134 people being displaced from Sennar State between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142785;Sudan;SDN;1.140.799;24.704.559;[11.40799, 24.704559];Recommended figure;Conflict;total;1330;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Darfur State, Sudan;1.140.799;24.704.559;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:35.892035Z;Sudan: 1,330 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 1330 people being displaced from South Darfur State between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142786;Sudan;SDN;1.122.641;30.913.931;[11.22641, 30.913931];Recommended figure;Conflict;total;745;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Kordofan State, Sudan;1.122.641;30.913.931;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:35.925540Z;Sudan: 745 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 745 people being displaced from South Kordofan State between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142787;Sudan;SDN;1.351.222;22.690.571;[13.51222, 22.690571];Recommended figure;Conflict;total;3725;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Darfur State, Sudan;1.351.222;22.690.571;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:35.973171Z;Sudan: 3,725 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 3725 people being displaced from West Darfur State between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142788;Sudan;SDN;1.175.228;28.204.599;[11.75228, 28.204599];Recommended figure;Conflict;total;400;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Kurdufan, Sudan;1.175.228;28.204.599;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:36.034881Z;Sudan: 400 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 400 people being displaced from West Kurdufan between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142779;Sudan;SDN;1.466.715;33.222.359;[14.66715, 33.222359];Recommended figure;Conflict;total;18683;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Al Jazirah, Sudan;1.466.715;33.222.359;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.610986Z;Sudan: 18,683 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 18683 people being displaced from Al Jazirah between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142783;Sudan;SDN;1.441.693;2.946.837;[14.41693, 29.46837];Recommended figure;Conflict;total;883;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Kordofan State, Sudan;1.441.693;2.946.837;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:35.822191Z;Sudan: 883 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 883 people being displaced from North Kordofan State between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142782;Sudan;SDN;1.584.944;25.504.379;[15.84944, 25.504379];Recommended figure;Conflict;total;40508;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Darfur State, Sudan;1.584.944;25.504.379;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:35.784479Z;Sudan: 40,508 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 40508 people being displaced from North Darfur State between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142789;Sudan;SDN;1.360.607;32.315.361;[13.60607, 32.315361];Recommended figure;Conflict;total;1803;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;White Nile State, Sudan;1.360.607;32.315.361;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:36.070776Z;Sudan: 1,803 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 1803 people being displaced from White Nile State between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142781;Sudan;SDN;1.126.541;2.643.845;[11.26541, 26.43845];Recommended figure;Conflict;total;1870;28/02/2024;22/02/2024;28/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;East Darfur State, Sudan;1.126.541;2.643.845;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.678251Z;Sudan: 1,870 displacements, 22 February - 28 February. Ongoing conflict resulted in a total of 1870 people being displaced from East Darfur State between 22 February and 28 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142771;Sudan;SDN;1.584.944;25.504.379;[15.84944, 25.504379];Recommended figure;Conflict;total;1035;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Darfur State, Sudan;1.584.944;25.504.379;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.319877Z;Sudan: 1,035 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 1035 people being displaced from North Darfur State between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142775;Sudan;SDN;1.122.641;30.913.931;[11.22641, 30.913931];Recommended figure;Conflict;total;28994;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Kordofan State, Sudan;1.122.641;30.913.931;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.466622Z;Sudan: 28,994 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 28994 people being displaced from South Kordofan State between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142776;Sudan;SDN;1.351.222;22.690.571;[13.51222, 22.690571];Recommended figure;Conflict;total;730;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Darfur State, Sudan;1.351.222;22.690.571;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.502705Z;Sudan: 730 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 730 people being displaced from West Darfur State between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142777;Sudan;SDN;1.175.228;28.204.599;[11.75228, 28.204599];Recommended figure;Conflict;total;565;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Kurdufan, Sudan;1.175.228;28.204.599;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.540032Z;Sudan: 565 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 565 people being displaced from West Kurdufan between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142770;Sudan;SDN;1.593.796;3.313.726;[15.93796, 33.13726];Recommended figure;Conflict;total;11585;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Khartoum State, Sudan;1.593.796;3.313.726;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.286118Z;Sudan: 11,585 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 11585 people being displaced from Khartoum State between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142767;Sudan;SDN;1.466.715;33.222.359;[14.66715, 33.222359];Recommended figure;Conflict;total;3482;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Al Jazirah, Sudan;1.466.715;33.222.359;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.182273Z;Sudan: 3,482 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 3482 people being displaced from Al Jazirah between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142778;Sudan;SDN;1.360.607;32.315.361;[13.60607, 32.315361];Recommended figure;Conflict;total;120;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;White Nile State, Sudan;1.360.607;32.315.361;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.575618Z;Sudan: 120 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 120 people being displaced from White Nile State between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142769;Sudan;SDN;1.126.541;2.643.845;[11.26541, 26.43845];Recommended figure;Conflict;total;220;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;East Darfur State, Sudan;1.126.541;2.643.845;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.251099Z;Sudan: 220 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 220 people being displaced from East Darfur State between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142773;Sudan;SDN;13.0;33.5;[13, 33.5];Recommended figure;Conflict;total;19;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Sennar State, Sudan;13; 33.5;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.388768Z;Sudan: 19 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 19 people being displaced from Sennar State between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142768;Sudan;SDN;1.212.268;2.334.705;[12.12268, 23.34705];Recommended figure;Conflict;total;2980;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Central Darfur, Sudan;1.212.268;2.334.705;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.217217Z;Sudan: 2,980 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 2980 people being displaced from Central Darfur between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142772;Sudan;SDN;1.441.693;2.946.837;[14.41693, 29.46837];Recommended figure;Conflict;total;65;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Kordofan State, Sudan;1.441.693;2.946.837;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.355135Z;Sudan: 65 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 65 people being displaced from North Kordofan State between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142774;Sudan;SDN;1.140.799;24.704.559;[11.40799, 24.704559];Recommended figure;Conflict;total;5945;21/02/2024;16/02/2024;21/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Darfur State, Sudan;1.140.799;24.704.559;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.430517Z;Sudan: 5,945 displacements, 16 February - 21 February. Ongoing conflict resulted in a total of 5945 people being displaced from South Darfur State between 16 February and 21 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142757;Sudan;SDN;1.466.715;33.222.359;[14.66715, 33.222359];Recommended figure;Conflict;total;6248;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Al Jazirah, Sudan;1.466.715;33.222.359;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:30.827225Z;Sudan: 6,248 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 6248 people being displaced from Al Jazirah between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142766;Sudan;SDN;1.175.228;28.204.599;[11.75228, 28.204599];Recommended figure;Conflict;total;1450;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Kurdufan, Sudan;1.175.228;28.204.599;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.148608Z;Sudan: 1,450 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 1450 people being displaced from West Kurdufan between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142765;Sudan;SDN;1.351.222;22.690.571;[13.51222, 22.690571];Recommended figure;Conflict;total;1400;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Darfur State, Sudan;1.351.222;22.690.571;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.114120Z;Sudan: 1,400 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 1400 people being displaced from West Darfur State between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142764;Sudan;SDN;1.122.641;30.913.931;[11.22641, 30.913931];Recommended figure;Conflict;total;3354;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Kordofan State, Sudan;1.122.641;30.913.931;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.080532Z;Sudan: 3,354 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 3354 people being displaced from South Kordofan State between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142763;Sudan;SDN;1.140.799;24.704.559;[11.40799, 24.704559];Recommended figure;Conflict;total;14070;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Darfur State, Sudan;1.140.799;24.704.559;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.044647Z;Sudan: 14,070 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 14070 people being displaced from South Darfur State between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142762;Sudan;SDN;13.0;33.5;[13, 33.5];Recommended figure;Conflict;total;74;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Sennar State, Sudan;13; 33.5;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:31.008814Z;Sudan: 74 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 74 people being displaced from Sennar State between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142761;Sudan;SDN;1.441.693;2.946.837;[14.41693, 29.46837];Recommended figure;Conflict;total;460;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Kordofan State, Sudan;1.441.693;2.946.837;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:30.973230Z;Sudan: 460 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 460 people being displaced from North Kordofan State between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142760;Sudan;SDN;1.584.944;25.504.379;[15.84944, 25.504379];Recommended figure;Conflict;total;4645;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Darfur State, Sudan;1.584.944;25.504.379;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:30.935885Z;Sudan: 4,645 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 4645 people being displaced from North Darfur State between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142759;Sudan;SDN;1.593.796;3.313.726;[15.93796, 33.13726];Recommended figure;Conflict;total;15138;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Khartoum State, Sudan;1.593.796;3.313.726;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:30.901293Z;Sudan: 15,138 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 15138 people being displaced from Khartoum State between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142758;Sudan;SDN;1.212.268;2.334.705;[12.12268, 23.34705];Recommended figure;Conflict;total;6615;15/02/2024;08/02/2024;15/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Central Darfur, Sudan;1.212.268;2.334.705;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:30.866500Z;Sudan: 6,615 displacements, 08 February - 15 February. Ongoing conflict resulted in a total of 6615 people being displaced from Central Darfur between 08 February and 15 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142755;Sudan;SDN;1.351.222;22.690.571;[13.51222, 22.690571];Recommended figure;Conflict;total;20980;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Darfur State, Sudan;1.351.222;22.690.571;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.792337Z;Sudan: 20,980 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 20980 people being displaced from West Darfur State between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142756;Sudan;SDN;1.175.228;28.204.599;[11.75228, 28.204599];Recommended figure;Conflict;total;1640;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Kurdufan, Sudan;1.175.228;28.204.599;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.827651Z;Sudan: 1,640 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 1640 people being displaced from West Kurdufan between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
